tournament_year;stage;player_1name;player_2name;player_1score;player_2score
1995;SEMI-FINALS;Evison P.;Harrington R.;1.0;5.0
1995;SEMI-FINALS;Taylor P.;Lowe J.;5.0;4.0
1995;QUARTER-FINALS;Anderson B.;Taylor P.;1.0;4.0
1995;QUARTER-FINALS;Evison P.;Spiolek K.;4.0;1.0
1995;QUARTER-FINALS;Harvey J.;Harrington R.;2.0;4.0
1995;QUARTER-FINALS;Smith D.;Lowe J.;0.0;4.0
1995;QUARTER-FINALS;Anderson B.;Gardner R.;3.0;1.0
1995;QUARTER-FINALS;Evison P.;Lazarenko C.;3.0;0.0
1995;QUARTER-FINALS;Harrington R.;Burgess S.;3.0;2.0
1995;QUARTER-FINALS;Lowe J.;Wilson J.;3.0;0.0
1995;QUARTER-FINALS;Smith D.;Kirby T.;3.0;1.0
1995;QUARTER-FINALS;Spiolek K.;Butler L.;3.0;0.0
1995;QUARTER-FINALS;Taylor P.;Downs S.;3.0;1.0
1995;QUARTER-FINALS;Watkins J.;Harvey J.;2.0;3.0
1995;QUARTER-FINALS;Brown S.;Watkins J.;3.0;0.0
1995;QUARTER-FINALS;Burgess S.;Bristow E.;3.0;0.0
1995;QUARTER-FINALS;Butler L.;Deller K.;3.0;1.0
1995;QUARTER-FINALS;Gardner R.;Umberger J.;3.0;1.0
1995;QUARTER-FINALS;Lazarenko C.;Stoddart G.;3.0;2.0
1995;QUARTER-FINALS;Priestley D.;Wilson J.;3.0;2.0
1995;QUARTER-FINALS;Verrier G.;Downs S.;0.0;3.0
1995;QUARTER-FINALS;Warriner-Little A.;Kirby T.;3.0;2.0
1995;QUARTER-FINALS;Anderson B.;Umberger J.;3.0;1.0
1995;QUARTER-FINALS;Brown S.;Harvey J.;1.0;3.0
1995;QUARTER-FINALS;Evison P.;Stoddart G.;3.0;2.0
1995;QUARTER-FINALS;Harrington R.;Bristow E.;3.0;0.0
1995;QUARTER-FINALS;Priestley D.;Lowe J.;0.0;3.0
1995;QUARTER-FINALS;Spiolek K.;Deller K.;3.0;1.0
1995;QUARTER-FINALS;Taylor P.;Verrier G.;3.0;2.0
1995;QUARTER-FINALS;Warriner-Little A.;Smith D.;1.0;3.0
1994;FINAL;Priestley D.;Taylor P.;6.0;1.0
1994;3RD PLACE;Evison P.;Brown S.;1.0;5.0
1994;SEMI-FINALS;Priestley D.;Evison P.;5.0;3.0
1994;SEMI-FINALS;Taylor P.;Brown S.;5.0;0.0
1994;QUARTER-FINALS;Anderson B.;Taylor P.;2.0;4.0
1994;QUARTER-FINALS;Brown S.;Warriner-Little A.;4.0;2.0
1994;QUARTER-FINALS;Harrington R.;Evison P.;0.0;4.0
1994;QUARTER-FINALS;Priestley D.;Kirby T.;4.0;2.0
1994;QUARTER-FINALS;Anderson B.;Kelly D.;3.0;0.0
1994;QUARTER-FINALS;Evison P.;Burrows K.;3.0;0.0
1994;QUARTER-FINALS;Harrington R.;Downs S.;3.0;2.0
1994;QUARTER-FINALS;Lowe J.;Butler L.;2.0;3.0
1994;QUARTER-FINALS;Priestley D.;Stoddart G.;3.0;0.0
1994;QUARTER-FINALS;Spiolek K.;Brown S.;0.0;3.0
1994;QUARTER-FINALS;Taylor P.;Watkins J.;3.0;0.0
1994;QUARTER-FINALS;Warriner-Little A.;Lazarenko C.;3.0;1.0
1994;QUARTER-FINALS;Bristow E.;Downs S.;3.0;2.0
1994;QUARTER-FINALS;Brown S.;Deller K.;3.0;1.0
1994;QUARTER-FINALS;Burrows K.;Umberger J.;0.0;3.0
1994;QUARTER-FINALS;Butler L.;Kirby T.;2.0;3.0
1994;QUARTER-FINALS;Gardner R.;Lazarenko C.;3.0;1.0
1994;QUARTER-FINALS;Harvey J.;Watkins J.;2.0;3.0
1994;QUARTER-FINALS;Kelly D.;Verrier G.;0.0;3.0
1994;QUARTER-FINALS;Stoddart G.;Wilson J.;3.0;1.0
1994;QUARTER-FINALS;Anderson B.;Verrier G.;3.0;0.0
1994;QUARTER-FINALS;Evison P.;Umberger J.;3.0;0.0
1994;QUARTER-FINALS;Harrington R.;Bristow E.;3.0;1.0
1994;QUARTER-FINALS;Lowe J.;Kirby T.;3.0;2.0
1994;QUARTER-FINALS;Priestley D.;Wilson J.;3.0;2.0
1994;QUARTER-FINALS;Spiolek K.;Deller K.;3.0;1.0
1994;QUARTER-FINALS;Taylor P.;Harvey J.;3.0;0.0
1994;QUARTER-FINALS;Warriner-Little A.;Gardner R.;3.0;1.0
